college_code,college_name,branch_name,category,percentile,merit_rank,round,admission_type
2008,"Government College of Engineering, Chhatrapati Sambhajinagar (Government Autonomous)",Electronics and Telecommunication Engg,LOPEN,92.23,1604,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2008,"Government College of Engineering, Chhatrapati Sambhajinagar (Government Autonomous)",Electronics and Telecommunication Engg,LSC,89.06,4711,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2008,"Government College of Engineering, Chhatrapati Sambhajinagar (Government Autonomous)",Electronics and Telecommunication Engg,LOBC,91.82,1906,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2008,"Government College of Engineering, Chhatrapati Sambhajinagar (Government Autonomous)",Electronics and Telecommunication Engg,EWS,87.12,7430,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2008,"Government College of Engineering, Chhatrapati Sambhajinagar (Government Autonomous)",Mechanical Engineering,GOPEN,91.41,2234,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2008,"Government College of Engineering, Chhatrapati Sambhajinagar (Government Autonomous)",Mechanical Engineering,GSC,87.44,6922,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2008,"Government College of Engineering, Chhatrapati Sambhajinagar (Government Autonomous)",Mechanical Engineering,GNTB,87.60,6680,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2008,"Government College of Engineering, Chhatrapati Sambhajinagar (Government Autonomous)",Mechanical Engineering,GOBC,89.53,4107,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2008,"Government College of Engineering, Chhatrapati Sambhajinagar (Government Autonomous)",Mechanical Engineering,LOPEN,90.51,3009,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2008,"Government College of Engineering, Chhatrapati Sambhajinagar (Government Autonomous)",Mechanical Engineering,LSEBC,88.77,5061,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2008,"Government College of Engineering, Chhatrapati Sambhajinagar (Government Autonomous)",Mechanical Engineering,EWS,90.41,3088,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2008,"Government College of Engineering, Chhatrapati Sambhajinagar (Government Autonomous)",Mechanical Engineering,LST,72.77,38086,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Civil Engineering,GOPEN,92.00,1772,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Civil Engineering,GOBC,91.26,2348,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Civil Engineering,GSEBC,91.84,1879,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Civil Engineering,LOPEN,92.32,1548,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Civil Engineering,LSC,88.05,6051,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Civil Engineering,LST,76.89,28354,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Civil Engineering,EWS,89.21,4481,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Computer Science and Engineering,PWDR-OBC,76.23,29986,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Computer Science and Engineering,GOPEN,92.23,1601,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Computer Science and Engineering,GSC,90.00,3564,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Computer Science and Engineering,GST,78.46,24782,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Computer Science and Engineering,GNTB,90.90,2651,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Computer Science and Engineering,GNTD,90.69,2852,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Computer Science and Engineering,GOBC,92.06,1737,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Computer Science and Engineering,GSEBC,92.23,1605,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Computer Science and Engineering,LOPEN,94.53,469,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Computer Science and Engineering,LOBC,93.09,1070,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Computer Science and Engineering,EWS,91.13,2464,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Information Technology,GOPEN,92.00,1743,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Information Technology,GSC,88.34,5628,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Information Technology,GST,75.00,32878,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Information Technology,GSEBC,91.71,1983,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Information Technology,LOPEN,92.06,1724,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Information Technology,LOBC,91.60,2063,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Information Technology,EWS,90.17,3377,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Electrical Engineering,GOPEN,93.72,763,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Electrical Engineering,GSC,90.28,3249,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Electrical Engineering,GOBC,92.83,1233,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Electrical Engineering,LOPEN,90.83,2711,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Electrical Engineering,EWS,88.28,5745,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Electronics and Telecommunication Engg,GOPEN,90.76,2776,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Electronics and Telecommunication Engg,GSC,87.53,6790,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Electronics and Telecommunication Engg,GNTA,82.71,15417,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Electronics and Telecommunication Engg,GOBC,90.53,2978,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Electronics and Telecommunication Engg,LOPEN,93.74,756,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Electronics and Telecommunication Engg,LNTC,89.94,3652,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Electronics and Telecommunication Engg,LOBC,92.79,1259,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Electronics and Telecommunication Engg,LSEBC,90.29,3219,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Electronics and Telecommunication Engg,EWS,88.21,5826,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Instrumentation Engineering,GOPEN,93.89,699,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Instrumentation Engineering,LOPEN,90.72,2821,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Instrumentation Engineering,LSC,79.88,21480,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Instrumentation Engineering,LOBC,86.24,8825,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Instrumentation Engineering,EWS,83.39,14041,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Chemical Engineering,GOPEN,91.37,2268,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Chemical Engineering,GSC,78.94,23647,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Chemical Engineering,GOBC,87.33,7095,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Chemical Engineering,LOPEN,87.94,6166,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Production Engineering,GOPEN,85.12,10779,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Production Engineering,GSC,77.79,26322,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Production Engineering,GNTC,82.06,16756,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Production Engineering,GOBC,80.53,20009,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Production Engineering,GSEBC,80.46,20208,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Production Engineering,LOPEN,84.22,12371,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Production Engineering,LOBC,80.65,19756,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Production Engineering,EWS,66.31,50525,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Mechanical Engineering,GOPEN,89.79,3812,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Mechanical Engineering,GST,77.64,26700,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Mechanical Engineering,GOBC,89.53,4108,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Mechanical Engineering,GSEBC,89.54,4083,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Mechanical Engineering,LOPEN,90.41,3086,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Mechanical Engineering,LSC,89.65,3995,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Mechanical Engineering,EWS,89.35,4314,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Textile Technology,GOPEN,88.78,5058,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Textile Technology,GSC,77.40,27186,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Textile Technology,GOBC,82.97,14862,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",Textile Technology,LOPEN,84.86,11237,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2021,"University Department of Chemical Technology, Aurangabad (University Department)",Food Technology,LOPEN,78.67,24299,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2021,"University Department of Chemical Technology, Aurangabad (University Department)",Pharmaceutical and Fine Chemical Technology,GOPEN,69.90,44290,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2111,Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),Civil Engineering,GOPEN,66.63,50054,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2111,Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),Civil Engineering,LOPEN,68.59,46788,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2111,Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),Civil Engineering,MI,56.00,57376,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2111,Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),Computer Science and Engineering,GOPEN,73.77,35780,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2111,Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),Computer Science and Engineering,LOPEN,73.60,36233,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2111,Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),Computer Science and Engineering,MI,63.41,53877,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2111,Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),Electrical Engineering,GOPEN,75.18,32458,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2111,Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),Electrical Engineering,LOPEN,77.94,25956,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2111,Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),Electrical Engineering,MI,51.00,57750,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2111,Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),Mechanical Engineering,GOPEN,67.76,48241,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2111,Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),Mechanical Engineering,LOPEN,61.11,55627,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2111,Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),Mechanical Engineering,MI,59.33,56487,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2111,Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),Mechanical Engineering,LOPEN,65.13,52103,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2111,Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),Artificial Intelligence and Machine Learning,GOPEN,58.63,56726,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2111,Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),Artificial Intelligence and Machine Learning,LOPEN,63.94,53378,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2111,Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),Artificial Intelligence and Machine Learning,MI,68.76,46461,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2111,Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),Artificial Intelligence and Data Science,GOPEN,60.00,56244,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2111,Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),Artificial Intelligence and Data Science,MI,64.35,52963,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Civil Engineering,GOPEN,76.00,30446,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Civil Engineering,GSC,72.37,38952,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Civil Engineering,GNTC,74.42,34257,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Civil Engineering,GOBC,71.89,40043,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Civil Engineering,GSEBC,75.00,32990,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Civil Engineering,LOPEN,77.81,26291,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Civil Engineering,LSC,60.47,55960,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Civil Engineering,LNTA,75.00,33348,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Civil Engineering,LOBC,61.37,55464,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Civil Engineering,EWS,65.47,51679,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering,GOPEN,80.46,20173,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering,GSC,75.78,31032,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering,GST,65.15,52086,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering,GNTA,78.57,24522,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering,GNTB,79.71,21842,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering,GNTC,76.34,29714,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering,GNTD,80.17,20803,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering,GOBC,79.00,23468,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering,GSEBC,79.33,22690,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering,LOPEN,83.37,14088,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering,LSC,79.89,21391,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering,LNTC,79.71,21876,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering,LOBC,81.09,18796,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering,LSEBC,80.06,21080,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering,PWD-O,65.82,51216,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering,EWS,75.04,32808,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Electrical Engineering,GOPEN,79.72,21815,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Electrical Engineering,GSC,77.61,26745,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Electrical Engineering,GNTB,64.06,53263,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Electrical Engineering,GNTC,78.50,24686,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Electrical Engineering,GOBC,75.33,32094,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Electrical Engineering,GSEBC,78.44,24810,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Electrical Engineering,LOPEN,79.63,22071,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Electrical Engineering,LSC,76.39,29607,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Electrical Engineering,LOBC,77.35,27300,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Electrical Engineering,EWS,55.83,57400,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Electrical Engineering,LST,73.61,36193,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Mechanical Engineering,GOPEN,76.56,29190,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Mechanical Engineering,GSC,67.95,47895,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Mechanical Engineering,GNTA,69.64,44800,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Mechanical Engineering,GNTD,73.76,35820,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Mechanical Engineering,GOBC,71.54,40856,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Mechanical Engineering,GSEBC,71.03,41968,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Mechanical Engineering,LOPEN,69.53,45011,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
